region_id,date,element,station_count,minimum,maximum
SA-03,20201017,TMAX,3,36.4,40.4
SA-03,20201017,TMIN,3,22.0,24.0
SA-03,20201018,TMAX,2,37.3,39.2
SA-03,20201018,TMIN,3,20.6,24.0
SA-03,20201019,TMAX,2,36.6,40.0
SA-03,20201019,TMIN,3,20.1,22.8
SA-03,20201020,TMAX,2,35.6,40.0
SA-03,20201020,TMIN,2,19.5,23.0
SA-03,20201021,TMAX,2,34.6,40.0
SA-03,20201021,TMIN,2,18.7,22.0
SA-03,20201022,TMAX,3,34.0,40.0
SA-03,20201022,TMIN,3,19.0,21.0
SA-03,20201023,TMAX,2,34.2,40.4
SA-03,20201023,TMIN,3,17.8,21.5
SA-03,20201024,TMAX,2,34.5,40.0
SA-03,20201024,TMIN,3,18.8,21.0
SA-03,20201025,TMAX,1,38.0,38.0
SA-03,20201025,TMIN,3,17.6,21.4
SA-03,20201026,TMAX,3,35.9,37.0
SA-03,20201026,TMIN,3,19.3,21.8
SA-03,20201027,TMAX,2,34.3,36.4
SA-03,20201027,TMIN,2,17.9,22.6
SA-03,20201028,TMAX,1,41.0,41.0
SA-03,20201028,TMIN,3,19.6,21.0
SA-03,20201029,TMAX,3,32.1,39.0
SA-03,20201029,TMIN,3,19.4,23.5
SA-03,20201030,TMAX,3,33.2,36.4
SA-03,20201030,TMIN,3,18.8,22.4
SA-03,20201031,TMAX,3,34.2,36.8
SA-03,20201031,TMIN,2,17.6,22.0
SA-03,20201101,TMAX,3,34.4,36.0
SA-03,20201101,TMIN,1,19.9,19.9
SA-03,20201102,TMAX,1,34.3,34.3
SA-03,20201102,TMIN,2,19.9,24.0
SA-03,20201103,TMAX,3,34.2,36.0
SA-03,20201103,TMIN,2,20.0,24.9
SA-03,20201104,TMAX,1,36.8,36.8
SA-03,20201104,TMIN,2,19.3,22.0
SA-03,20201105,TMAX,3,30.3,35.0
SA-03,20201105,TMIN,3,16.2,21.5
SA-03,20201106,TMAX,2,29.3,34.0
SA-03,20201106,TMIN,2,16.8,18.0
SA-03,20201107,TMAX,2,29.4,33.0
SA-03,20201107,TMIN,2,20.0,22.0
SA-03,20201108,TMAX,3,29.6,32.0
SA-03,20201108,TMIN,2,16.0,20.8
SA-03,20201109,TMAX,3,28.0,33.4
SA-03,20201109,TMIN,3,15.9,24.8
SA-03,20201110,TMAX,3,29.3,34.0
SA-03,20201110,TMIN,3,17.5,25.0
SA-03,20201111,TMAX,3,30.0,34.0
SA-03,20201111,TMIN,2,22.0,23.4
SA-03,20201112,TMAX,3,28.5,33.0
SA-03,20201112,TMIN,2,15.7,22.0
SA-03,20201113,TMAX,2,28.9,33.0
SA-03,20201113,TMIN,2,19.5,20.7
SA-03,20201114,TMAX,3,29.7,33.0
SA-03,20201114,TMIN,1,18.6,18.6
SA-03,20201115,TMAX,2,32.5,33.7
SA-03,20201115,TMIN,3,16.2,21.0
SA-03,20201116,TMIN,2,18.0,18.0
SA-03,20201117,TMAX,2,30.1,32.0
SA-03,20201117,TMIN,3,14.8,17.9
SA-03,20201118,TMAX,3,29.0,34.0
SA-03,20201118,TMIN,1,16.8,16.8
SA-03,20201119,TMAX,2,31.3,31.3
SA-03,20201119,TMIN,2,18.1,20.0
SA-03,20201120,TMAX,3,26.1,32.8
SA-03,20201120,TMIN,2,21.5,23.0
SA-03,20201121,TMAX,3,23.4,30.2
SA-03,20201121,TMIN,1,14.9,14.9
SA-03,20201122,TMAX,2,25.2,30.0
SA-03,20201122,TMIN,2,15.1,18.0
SA-03,20201123,TMAX,2,28.4,33.8
SA-03,20201123,TMIN,2,18.0,20.0
SA-03,20201124,TMAX,1,34.0,34.0
SA-03,20201124,TMIN,3,14.1,19.5
SA-03,20201125,TMAX,3,28.7,32.2
SA-03,20201125,TMIN,2,18.5,20.0
SA-03,20201126,TMAX,3,24.4,30.4
SA-03,20201126,TMIN,3,14.0,21.5
SA-04,20200501,TMAX,2,37.0,37.3
SA-04,20200501,TMIN,1,19.8,19.8
SA-04,20200502,TMAX,1,36.2,36.2
SA-04,20200502,TMIN,1,22.0,22.0
SA-04,20200503,TMAX,2,37.0,38.3
SA-04,20200503,TMIN,1,20.4,20.4
SA-04,20200504,TMAX,2,38.7,40.0
SA-04,20200504,TMIN,2,20.4,21.3
SA-04,20200505,TMAX,2,40.0,41.4
SA-04,20200505,TMIN,1,21.6,21.6
SA-04,20200506,TMAX,2,33.0,42.0
SA-04,20200506,TMIN,2,21.0,25.2
SA-04,20200507,TMAX,2,33.0,35.7
SA-04,20200507,TMIN,1,19.0,19.0
SA-04,20200508,TMAX,2,37.0,38.3
SA-04,20200508,TMIN,2,21.0,22.8
SA-04,20200509,TMAX,2,41.0,41.4
SA-04,20200509,TMIN,2,23.4,24.0
SA-04,20200510,TMAX,2,35.0,40.6
SA-04,20200510,TMIN,2,23.8,26.4
SA-04,20200511,TMAX,2,35.6,37.2
SA-04,20200511,TMIN,1,21.5,21.5
SA-04,20200512,TMAX,2,37.0,37.5
SA-04,20200512,TMIN,1,21.0,21.0
SA-04,20200513,TMAX,2,36.0,38.0
SA-04,20200513,TMIN,2,22.0,23.0
SA-04,20200514,TMAX,2,38.5,39.0
SA-04,20200514,TMIN,2,21.4,23.0
SA-04,20200515,TMAX,2,39.5,40.2
SA-04,20200515,TMIN,2,22.4,23.4
SA-04,20200516,TMAX,2,39.5,39.8
SA-04,20200516,TMIN,2,21.0,24.4
SA-04,20200517,TMAX,1,41.0,41.0
SA-04,20200517,TMIN,2,21.4,24.5
SA-04,20200518,TMAX,1,42.0,42.0
SA-04,20200518,TMIN,2,23.0,23.7
SA-04,20200519,TMAX,2,41.5,43.0
SA-04,20200519,TMIN,2,25.2,28.0
SA-04,20200520,TMAX,2,41.0,43.3
SA-04,20200520,TMIN,1,26.6,26.6
SA-04,20200521,TMAX,2,42.6,44.0
SA-04,20200521,TMIN,2,23.2,26.4
SA-04,20200522,TMAX,2,43.3,43.8
SA-04,20200522,TMIN,2,24.0,26.5
SA-04,20200523,TMAX,1,45.0,45.0
SA-04,20200523,TMIN,2,25.5,26.6
SA-04,20200524,TMAX,2,44.0,44.7
SA-04,20200524,TMIN,1,26.6,26.6
SA-04,20200525,TMAX,2,35.3,45.0
SA-04,20200525,TMIN,2,25.0,26.0
SA-04,20200526,TMAX,2,38.0,40.1
SA-04,20200526,TMIN,1,23.2,23.2
SA-04,20200527,TMAX,2,43.0,44.2
SA-04,20200527,TMIN,2,25.0,25.1
SA-04,20200528,TMAX,2,44.0,45.1
SA-04,20200528,TMIN,2,27.2,27.3
SA-04,20200529,TMAX,2,46.0,46.2
SA-04,20200529,TMIN,2,26.8,27.0
SA-04,20200530,TMAX,2,44.0,46.5
SA-04,20200530,TMIN,2,26.8,27.0
SA-04,20200531,TMAX,2,42.6,45.8
SA-04,20200531,TMIN,2,26.0,28.6
SA-04,20200601,TMAX,2,44.8,46.4
SA-04,20200601,TMIN,2,25.8,28.8
SA-04,20200602,TMAX,2,46.0,47.4
SA-04,20200602,TMIN,2,27.5,29.0
SA-04,20200603,TMAX,1,46.0,46.0
SA-04,20200603,TMIN,2,27.0,28.5
SA-04,20200604,TMAX,2,43.0,46.8
SA-04,20200604,TMIN,2,28.9,29.0
SA-04,20200605,TMAX,2,44.0,45.7
SA-04,20200605,TMIN,2,29.0,32.0
SA-04,20200606,TMAX,2,44.2,46.4
SA-04,20200606,TMIN,2,28.5,32.2
SA-04,20200607,TMAX,2,43.5,46.0
SA-04,20200607,TMIN,1,27.0,27.0
SA-04,20200608,TMAX,2,45.0,45.1
SA-04,20200608,TMIN,1,27.0,27.0
SA-04,20200609,TMAX,2,45.6,46.0
SA-04,20200609,TMIN,2,27.4,27.8
SA-04,20200610,TMAX,2,46.0,46.4
SA-04,20200610,TMIN,2,26.5,28.5
SA-04,20200611,TMAX,2,46.8,47.3
SA-04,20200611,TMIN,2,26.6,29.4
SA-04,20200612,TMAX,2,44.4,46.6
SA-04,20200612,TMIN,2,28.0,29.0
SA-04,20200613,TMAX,1,42.0,42.0
SA-04,20200613,TMIN,2,27.0,30.4
SA-04,20200614,TMAX,2,42.0,42.4
SA-04,20200614,TMIN,2,26.0,28.4
SA-04,20200615,TMAX,1,46.2,46.2
SA-04,20200615,TMIN,1,28.5,28.5
SA-04,20200616,TMAX,2,47.8,47.8
SA-04,20200616,TMIN,2,29.5,30.0
SA-04,20200617,TMAX,1,46.4,46.4
SA-04,20200618,TMAX,2,43.6,44.5
SA-04,20200618,TMIN,2,26.0,27.0
SA-04,20200619,TMAX,2,43.0,44.1
SA-04,20200619,TMIN,1,27.4,27.4
SA-04,20200620,TMAX,2,42.0,43.8
SA-04,20200620,TMIN,2,28.0,28.0
SA-04,20200621,TMAX,1,39.7,39.7
SA-04,20200621,TMIN,1,27.4,27.4
SA-04,20200622,TMAX,2,40.2,41.6
SA-04,20200622,TMIN,2,27.3,28.0
SA-04,20200623,TMAX,2,42.4,43.3
SA-04,20200623,TMIN,1,26.0,26.0
SA-04,20200624,TMAX,1,44.0,44.0
SA-04,20200624,TMIN,2,27.8,29.0
SA-04,20200625,TMAX,1,42.2,42.2
SA-04,20200625,TMIN,2,28.7,30.0
SA-04,20200626,TMAX,2,44.0,44.4
SA-04,20200626,TMIN,2,26.0,30.0
SA-04,20200627,TMAX,2,45.0,46.0
SA-04,20200627,TMIN,2,27.0,30.8
SA-04,20200628,TMAX,2,46.1,46.6
SA-04,20200628,TMIN,2,26.0,29.7
SA-04,20200629,TMAX,2,46.0,48.3
SA-04,20200629,TMIN,2,29.2,30.0
SA-04,20200630,TMAX,1,44.0,44.0
SA-04,20200630,TMIN,2,28.6,29.5
SA-04,20200701,TMAX,2,44.8,46.4
SA-04,20200701,TMIN,2,27.4,28.9
SA-04,20200702,TMAX,2,43.6,46.4
SA-04,20200702,TMIN,2,28.0,28.0
SA-04,20200703,TMAX,2,45.1,46.0
SA-04,20200703,TMIN,2,28.0,29.0
SA-04,20200704,TMAX,2,46.0,46.6
SA-04,20200704,TMIN,2,30.0,30.7
SA-04,20200705,TMAX,2,47.2,48.4
SA-04,20200705,TMIN,1,30.7,30.7
SA-04,20200706,TMAX,2,46.0,48.7
SA-04,20200706,TMIN,2,28.8,29.4
SA-04,20200707,TMAX,1,46.0,46.0
SA-04,20200707,TMIN,1,31.0,31.0
SA-04,20200708,TMAX,2,46.6,48.4
SA-04,20200708,TMIN,2,29.8,33.0
SA-04,20200709,TMAX,2,46.0,48.2
SA-04,20200709,TMIN,1,31.0,31.0
SA-04,20200710,TMAX,2,47.0,47.9
SA-04,20200710,TMIN,2,32.2,32.4
SA-04,20200711,TMAX,2,45.5,47.6
SA-04,20200711,TMIN,2,29.8,31.0
SA-04,20200712,TMAX,2,46.3,47.4
SA-04,20200712,TMIN,2,30.6,31.0
SA-04,20200713,TMAX,2,46.0,47.0
SA-04,20200713,TMIN,2,30.9,31.0
SA-04,20200714,TMAX,2,47.0,47.5
SA-04,20200714,TMIN,1,29.8,29.8
SA-04,20200715,TMAX,2,48.0,48.8
SA-04,20200715,TMIN,1,34.0,34.0
SA-04,20200716,TMAX,2,45.0,46.1
SA-04,20200716,TMIN,1,31.0,31.0
SA-04,20200717,TMAX,2,46.0,47.0
SA-04,20200717,TMIN,1,29.5,29.5
SA-04,20200718,TMAX,2,46.2,46.2
SA-04,20200718,TMIN,2,27.9,30.0
SA-04,20200719,TMAX,1,49.0,49.0
SA-04,20200719,TMIN,2,30.0,31.0
SA-04,20200720,TMAX,2,47.8,48.6
SA-04,20200720,TMIN,2,31.0,31.6
SA-04,20200721,TMAX,2,47.0,47.1
SA-04,20200721,TMIN,1,30.2,30.2
SA-04,20200722,TMAX,2,45.0,48.0
SA-04,20200722,TMIN,2,29.8,32.0
SA-04,20200723,TMAX,2,44.7,47.0
SA-04,20200723,TMIN,1,32.0,32.0
SA-04,20200724,TMAX,1,47.0,47.0
SA-04,20200724,TMIN,2,30.8,33.0
SA-04,20200725,TMAX,1,48.0,48.0
SA-04,20200726,TMAX,2,44.3,48.2
SA-04,20200726,TMIN,2,31.6,32.0
SA-04,20200727,TMAX,1,48.0,48.0
SA-04,20200727,TMIN,2,31.5,34.0
SA-04,20200728,TMAX,2,44.6,50.4
SA-04,20200728,TMIN,2,30.0,33.0
SA-04,20200729,TMAX,2,47.3,49.8
SA-04,20200729,TMIN,2,30.6,33.6
SA-04,20200730,TMAX,2,49.4,49.5
SA-04,20200730,TMIN,1,34.0,34.0
SA-04,20200731,TMAX,2,48.2,50.6
SA-04,20200731,TMIN,2,33.0,34.0
SA-04,20200801,TMAX,2,48.8,49.0
SA-04,20200801,TMIN,2,32.6,33.0
SA-04,20200802,TMAX,2,49.0,49.8
SA-04,20200802,TMIN,2,31.6,34.0
SA-04,20200803,TMAX,2,46.5,47.0
SA-04,20200804,TMAX,2,45.0,47.3
SA-04,20200804,TMIN,2,29.5,30.0
SA-04,20200805,TMAX,2,45.8,46.4
SA-04,20200805,TMIN,2,29.0,30.2
SA-04,20200806,TMAX,1,44.0,44.0
SA-04,20200806,TMIN,2,30.0,30.5
SA-04,20200807,TMAX,2,45.3,46.0
SA-04,20200807,TMIN,2,28.5,29.8
SA-04,20200808,TMAX,2,44.7,47.0
SA-04,20200808,TMIN,2,30.3,31.2
SA-04,20200809,TMAX,1,45.2,45.2
SA-04,20200809,TMIN,2,29.0,32.2
SA-04,20200810,TMAX,2,43.0,45.3
SA-04,20200810,TMIN,2,30.0,32.0
SA-04,20200811,TMAX,2,42.0,43.7
SA-04,20200811,TMIN,1,30.3,30.3
SA-04,20200812,TMAX,2,41.0,43.2
SA-04,20200812,TMIN,1,29.4,29.4
SA-04,20200813,TMAX,2,43.0,44.2
SA-04,20200813,TMIN,2,28.0,28.6
SA-04,20200814,TMAX,2,44.0,44.5
SA-04,20200814,TMIN,1,28.5,28.5
SA-04,20200815,TMAX,2,44.0,44.8
SA-04,20200815,TMIN,2,27.0,29.7
SA-04,20200816,TMAX,1,45.2,45.2
SA-04,20200816,TMIN,2,26.4,29.5
SA-04,20200817,TMAX,2,43.0,45.1
SA-04,20200817,TMIN,2,27.6,29.2
SA-04,20200818,TMAX,1,43.0,43.0
SA-04,20200818,TMIN,2,26.0,28.9
SA-04,20200819,TMAX,2,44.0,44.1
SA-04,20200819,TMIN,1,24.0,24.0
SA-04,20200820,TMAX,1,44.0,44.0
SA-04,20200820,TMIN,2,26.0,28.6
SA-04,20200821,TMAX,2,45.0,45.4
SA-04,20200821,TMIN,2,27.0,29.5
SA-04,20200822,TMAX,2,46.0,46.3
SA-04,20200822,TMIN,2,28.0,28.6
SA-04,20200823,TMAX,2,46.2,47.6
SA-04,20200823,TMIN,2,27.4,28.0
SA-04,20200824,TMAX,1,44.0,44.0
SA-04,20200824,TMIN,2,28.3,28.5
SA-04,20200825,TMAX,1,43.8,43.8
SA-04,20200825,TMIN,2,27.0,29.3
SA-04,20200826,TMAX,2,43.6,43.7
SA-04,20200826,TMIN,2,28.0,29.0
SA-04,20200827,TMAX,2,43.2,43.7
SA-04,20200827,TMIN,2,27.0,28.8
SA-04,20200828,TMAX,2,42.3,44.0
SA-04,20200828,TMIN,2,25.8,27.0
SA-04,20200829,TMAX,2,43.0,44.1
SA-04,20200829,TMIN,1,28.0,28.0
SA-04,20200830,TMAX,2,45.0,45.0
SA-04,20200830,TMIN,1,27.8,27.8
SA-04,20200831,TMAX,2,43.4,45.2
SA-04,20200831,TMIN,2,27.1,27.5
SA-04,20200901,TMAX,2,43.1,46.0
SA-04,20200901,TMIN,2,28.0,29.0
SA-04,20200902,TMAX,2,43.3,44.5
SA-04,20200902,TMIN,2,25.8,28.0
SA-04,20200903,TMAX,2,44.3,44.7
SA-04,20200903,TMIN,2,27.7,28.5
SA-04,20200904,TMAX,1,44.2,44.2
SA-04,20200904,TMIN,2,27.0,29.0
SA-04,20200905,TMAX,2,43.4,44.2
SA-04,20200905,TMIN,1,27.0,27.0
SA-04,20200906,TMAX,2,43.4,44.0
SA-04,20200906,TMIN,2,25.2,26.0
SA-04,20200907,TMAX,2,43.6,45.0
SA-04,20200907,TMIN,2,25.8,28.0
SA-04,20200908,TMAX,1,44.6,44.6
SA-04,20200908,TMIN,2,26.1,28.0
SA-04,20200909,TMAX,1,46.0,46.0
SA-04,20200909,TMIN,2,28.7,31.0
SA-04,20200910,TMAX,2,45.0,46.1
SA-04,20200910,TMIN,2,28.0,28.1
SA-04,20200911,TMAX,1,45.5,45.5
SA-04,20200911,TMIN,1,29.0,29.0
SA-04,20200912,TMAX,1,45.0,45.0
SA-04,20200912,TMIN,2,26.9,28.4
SA-04,20200913,TMAX,2,43.8,45.0
SA-04,20200913,TMIN,2,25.0,27.2
SA-04,20200914,TMAX,2,44.2,45.8
SA-04,20200914,TMIN,2,26.0,27.7
SA-04,20200915,TMAX,2,43.5,44.0
SA-04,20200915,TMIN,2,27.9,28.0
SA-04,20200916,TMAX,2,43.3,45.0
SA-04,20200916,TMIN,2,25.7,29.0
SA-04,20200917,TMAX,2,43.6,44.0
SA-04,20200917,TMIN,2,25.5,26.6
SA-04,20200918,TMAX,2,41.3,44.0
SA-04,20200918,TMIN,2,25.5,25.9
SA-04,20200919,TMAX,2,43.8,44.0
SA-04,20200919,TMIN,2,25.0,26.5
SA-04,20200920,TMAX,2,43.2,44.0
SA-04,20200920,TMIN,2,25.3,26.0
SA-04,20200921,TMAX,2,42.8,44.3
SA-04,20200921,TMIN,1,28.0,28.0
SA-04,20200922,TMAX,2,42.6,44.0
SA-04,20200922,TMIN,1,25.0,25.0
SA-04,20200923,TMAX,1,44.0,44.0
SA-04,20200923,TMIN,1,26.4,26.4
SA-04,20200924,TMAX,2,42.2,43.0
SA-04,20200924,TMIN,2,24.0,26.0
SA-04,20200925,TMAX,2,42.0,43.0
SA-04,20200925,TMIN,1,25.1,25.1
SA-04,20200926,TMAX,2,42.6,43.4
SA-04,20200926,TMIN,1,26.0,26.0
SA-04,20200927,TMAX,2,42.0,43.2
SA-04,20200927,TMIN,2,25.0,27.2
SA-04,20200928,TMAX,2,38.0,41.2
SA-04,20200928,TMIN,2,25.0,26.8
SA-04,20200929,TMAX,2,40.0,40.5
SA-04,20200929,TMIN,2,22.0,25.6
SA-04,20200930,TMAX,2,40.0,41.5
SA-04,20200930,TMIN,2,23.0,24.0
SA-04,20201001,TMAX,2,41.4,42.0
SA-04,20201001,TMIN,2,22.0,23.9
SA-04,20201002,TMAX,2,41.0,41.6
SA-04,20201002,TMIN,2,21.0,24.0
SA-04,20201003,TMAX,2,40.0,40.8
SA-04,20201003,TMIN,2,21.0,23.8
SA-04,20201004,TMAX,2,40.3,41.0
SA-04,20201004,TMIN,2,24.5,25.0
SA-04,20201005,TMAX,2,41.0,41.6
SA-04,20201005,TMIN,1,23.8,23.8
SA-04,20201006,TMAX,2,38.0,39.0
SA-04,20201006,TMIN,2,23.9,24.2
SA-04,20201007,TMAX,2,38.2,38.9
SA-04,20201007,TMIN,2,23.0,23.9
SA-04,20201008,TMAX,2,38.0,38.0
SA-04,20201008,TMIN,2,22.0,22.8
SA-04,20201009,TMAX,2,37.2,38.0
SA-04,20201009,TMIN,2,21.0,22.0
SA-04,20201010,TMAX,2,34.0,35.6
SA-04,20201010,TMIN,2,18.0,21.9
SA-04,20201011,TMAX,2,33.0,34.8
SA-04,20201011,TMIN,2,17.4,20.5
SA-04,20201012,TMAX,2,34.0,35.5
SA-04,20201012,TMIN,2,17.4,21.6
SA-04,20201013,TMAX,1,35.0,35.0
SA-04,20201013,TMIN,2,17.0,21.7
SA-04,20201014,TMAX,2,35.1,36.0
SA-04,20201014,TMIN,1,20.3,20.3
SA-04,20201015,TMAX,1,35.8,35.8
SA-04,20201015,TMIN,2,17.5,20.9
SA-04,20201016,TMAX,2,34.8,36.0
SA-04,20201016,TMIN,2,19.0,20.6
SA-04,20201017,TMAX,2,35.5,36.4
SA-04,20201017,TMIN,2,17.7,19.5
SA-04,20201018,TMAX,2,35.0,35.1
SA-04,20201018,TMIN,2,18.7,19.0
SA-04,20201019,TMAX,2,35.0,35.2
SA-04,20201019,TMIN,1,18.0,18.0
SA-04,20201020,TMAX,1,35.0,35.0
SA-04,20201020,TMIN,2,16.0,19.6
SA-04,20201021,TMAX,2,34.0,34.6
SA-04,20201022,TMAX,2,35.2,36.0
SA-04,20201022,TMIN,2,16.0,20.0
SA-04,20201023,TMAX,2,33.5,36.0
SA-04,20201024,TMAX,1,35.5,35.5
SA-04,20201024,TMIN,1,18.2,18.2
SA-04,20201025,TMAX,2,34.0,34.3
SA-04,20201025,TMIN,2,15.0,17.8
SA-04,20201026,TMAX,1,35.2,35.2
SA-04,20201026,TMIN,2,17.4,17.8
SA-04,20201027,TMAX,1,33.7,33.7
SA-04,20201027,TMIN,2,16.0,17.8
SA-04,20201028,TMAX,2,33.4,34.0
SA-04,20201028,TMIN,2,17.2,17.5
SA-04,20201029,TMAX,2,32.4,34.5
SA-04,20201029,TMIN,2,16.0,17.4
SA-04,20201030,TMAX,2,33.0,33.4
SA-04,20201030,TMIN,2,15.0,18.9
SA-04,20201031,TMAX,2,32.0,34.1
SA-04,20201031,TMIN,2,17.0,18.4
SA-04,20201101,TMAX,2,33.2,35.0
SA-04,20201101,TMIN,2,17.2,18.5
SA-04,20201102,TMAX,2,34.2,34.8
SA-04,20201102,TMIN,2,17.3,18.6
SA-04,20201103,TMAX,2,34.5,35.0
SA-04,20201103,TMIN,2,17.0,18.0
SA-04,20201104,TMAX,2,34.2,35.0
SA-04,20201104,TMIN,2,17.2,17.4
SA-04,20201105,TMAX,2,33.9,34.0
SA-04,20201105,TMIN,2,15.0,18.0
SA-04,20201106,TMAX,2,32.9,34.0
SA-04,20201106,TMIN,2,14.5,16.0
SA-04,20201107,TMAX,2,32.4,35.0
SA-04,20201107,TMIN,2,17.0,17.3
SA-04,20201108,TMAX,2,33.6,34.0
SA-04,20201108,TMIN,2,17.8,19.0
SA-04,20201109,TMAX,2,33.0,33.6
SA-04,20201109,TMIN,1,18.8,18.8
SA-04,20201110,PRCP,1,1.3,1.3
SA-04,20201110,TMAX,2,30.6,33.0
SA-04,20201110,TMIN,2,18.0,18.6
SA-04,20201111,PRCP,1,3.6,3.6
SA-04,20201111,TMAX,2,32.4,33.0
SA-04,20201111,TMIN,2,18.0,19.0
SA-04,20201112,TMAX,2,29.0,34.3
SA-04,20201112,TMIN,1,18.5,18.5
SA-04,20201113,PRCP,1,15.0,15.0
SA-04,20201113,TMAX,2,25.0,33.1
SA-04,20201113,TMIN,1,18.6,18.6
SA-04,20201114,TMAX,1,23.5,23.5
SA-04,20201114,TMIN,1,11.0,11.0
SA-04,20201115,TMAX,2,24.0,29.0
SA-04,20201115,TMIN,2,12.2,14.6
SA-04,20201116,PRCP,1,1.8,1.8
SA-04,20201116,TMIN,1,14.0,14.0
SA-04,20201117,TMAX,2,26.0,33.4
SA-04,20201117,TMIN,2,15.0,19.0
SA-04,20201118,TMAX,2,23.2,29.2
SA-04,20201118,TMIN,1,13.0,13.0
SA-04,20201119,TMAX,1,25.8,25.8
SA-04,20201119,TMIN,2,12.0,15.5
SA-04,20201120,TMAX,1,30.9,30.9
SA-04,20201120,TMIN,1,13.5,13.5
SA-04,20201121,TMAX,2,30.2,31.0
SA-04,20201121,TMIN,1,15.4,15.4
SA-04,20201122,TMAX,2,25.0,29.0
SA-04,20201122,TMIN,2,15.0,15.7
SA-04,20201123,TMAX,2,23.0,25.1
SA-04,20201123,TMIN,2,11.4,15.0
SA-04,20201124,TMAX,2,23.0,24.0
SA-04,20201124,TMIN,1,9.0,9.0
SA-04,20201125,TMAX,2,25.0,25.1
SA-04,20201125,TMIN,2,9.0,10.3
SA-04,20201126,TMAX,2,27.5,29.0
SA-04,20201126,TMIN,2,11.7,14.0
SA-05,20200501,TMAX,2,37.0,37.2
SA-05,20200501,TMIN,2,21.0,23.0
SA-05,20200502,TMAX,2,34.5,37.0
SA-05,20200502,TMIN,2,21.7,23.0
SA-05,20200503,TMAX,1,35.0,35.0
SA-05,20200503,TMIN,2,16.7,21.0
SA-05,20200504,TMAX,2,38.2,39.0
SA-05,20200504,TMIN,2,22.0,22.0
SA-05,20200505,TMAX,2,38.0,39.0
SA-05,20200505,TMIN,2,21.0,26.0
SA-05,20200506,TMAX,2,32.0,37.0
SA-05,20200506,TMIN,2,23.0,25.0
SA-05,20200507,TMAX,2,34.8,36.0
SA-05,20200507,TMIN,2,21.0,22.0
SA-05,20200508,TMAX,2,37.0,37.5
SA-05,20200508,TMIN,1,25.0,25.0
SA-05,20200509,TMAX,2,39.0,39.2
SA-05,20200509,TMIN,2,26.0,27.0
SA-05,20200510,TMAX,2,32.2,37.0
SA-05,20200510,TMIN,2,23.0,24.7
SA-05,20200511,TMAX,2,35.5,36.0
SA-05,20200511,TMIN,2,24.0,24.7
SA-05,20200512,TMAX,2,36.5,38.0
SA-05,20200512,TMIN,2,24.0,24.0
SA-05,20200513,TMAX,2,36.5,38.0
SA-05,20200513,TMIN,1,24.0,24.0
SA-05,20200514,TMAX,1,39.0,39.0
SA-05,20200514,TMIN,2,19.0,25.0
SA-05,20200515,TMAX,2,38.0,39.0
SA-05,20200515,TMIN,1,25.0,25.0
SA-05,20200516,TMAX,2,38.0,38.6
SA-05,20200516,TMIN,2,24.0,25.0
SA-05,20200517,TMAX,2,39.0,39.2
SA-05,20200517,TMIN,2,23.0,26.0
SA-05,20200518,TMAX,2,38.0,40.2
SA-05,20200518,TMIN,1,24.4,24.4
SA-05,20200519,TMAX,2,37.0,38.0
SA-05,20200519,TMIN,1,25.0,25.0
SA-05,20200520,TMAX,2,38.0,39.0
SA-05,20200520,TMIN,2,23.0,24.0
SA-05,20200521,TMAX,1,40.0,40.0
SA-05,20200521,TMIN,2,22.0,25.0
SA-05,20200522,TMAX,2,38.0,40.0
SA-05,20200522,TMIN,2,23.0,24.0
SA-05,20200523,TMAX,1,39.0,39.0
SA-05,20200523,TMIN,2,22.0,22.6
SA-05,20200524,TMAX,1,41.0,41.0
SA-05,20200524,TMIN,1,22.5,22.5
SA-05,20200525,TMAX,2,33.2,37.0
SA-05,20200525,TMIN,2,22.0,23.0
SA-05,20200526,TMAX,2,35.2,38.0
SA-05,20200526,TMIN,2,23.0,25.3
SA-05,20200527,TMAX,2,39.0,40.5
SA-05,20200527,TMIN,2,24.0,24.6
SA-05,20200528,TMAX,2,40.6,42.2
SA-05,20200528,TMIN,1,25.0,25.0
SA-05,20200529,TMAX,2,42.0,43.0
SA-05,20200529,TMIN,2,25.0,26.0
SA-05,20200530,TMAX,2,40.0,42.0
SA-05,20200530,TMIN,2,25.0,28.0
SA-05,20200531,TMAX,2,40.2,41.0
SA-05,20200531,TMIN,1,27.0,27.0
SA-05,20200601,TMAX,2,41.0,44.2
SA-05,20200601,TMIN,2,26.0,27.0
SA-05,20200602,TMAX,2,42.0,42.2
SA-05,20200602,TMIN,2,26.0,29.0
SA-05,20200603,TMAX,2,42.0,42.2
SA-05,20200603,TMIN,1,27.0,27.0
SA-05,20200604,TMAX,2,41.0,41.0
SA-05,20200604,TMIN,2,27.0,28.0
SA-05,20200605,TMAX,2,41.0,41.0
SA-05,20200605,TMIN,2,27.0,27.0
SA-05,20200606,TMAX,2,42.0,42.2
SA-05,20200606,TMIN,1,27.0,27.0
SA-05,20200607,TMAX,2,41.0,41.2
SA-05,20200607,TMIN,2,27.0,28.0
SA-05,20200608,TMAX,2,41.0,41.2
SA-05,20200608,TMIN,1,27.0,27.0
SA-05,20200609,TMAX,1,41.0,41.0
SA-05,20200609,TMIN,2,27.0,28.0
SA-05,20200610,TMAX,2,42.0,43.0
SA-05,20200610,TMIN,1,27.0,27.0
SA-05,20200611,TMAX,1,43.0,43.0
