method,source_group,case_id,case_role,region_id,lead_time_hours,evaluation_scope,source_spatial_p95_degc,raw_forecast_tmax_degc,source_maximum_degc,maximum_weight,base_aggregated_tmax_degc,correction_degc,candidate_tmax_degc,observed_tmax_degc,hot_day_threshold_degc,severe_hot_day_threshold_degc,observed_hot_day,candidate_hot_day,candidate_severe_hot_day,forecast_hot_day_streak,candidate_positive
ridge_state_loco_lambda100,2020_retrospective_sa04,20200908_00,event,SA-04,24,context_only,44.458691,44.458691,46.451538,0.0,44.458691,0.7834053188767635,45.24209631887677,46.0,47.0,49.0,False,False,False,0,False
ridge_state_loco_lambda100,2020_retrospective_sa04,20200908_00,event,SA-04,48,target_window,44.70089,44.70089,45.819611,0.0,44.70089,0.7886945968914322,45.48958459689143,48.0,47.0,49.0,True,False,False,0,False
ridge_state_loco_lambda100,2020_retrospective_sa04,20200908_00,event,SA-04,72,target_window,44.312521,44.312521,45.126556,0.0,44.312521,0.8241692283678912,45.13669022836789,47.0,47.0,49.0,True,False,False,0,False
ridge_state_loco_lambda100,2020_retrospective_sa04,20200927_00,control,SA-04,24,context_only,42.87088,42.87088,44.483429,0.0,42.87088,1.0128937751049618,43.88377377510496,45.0,47.0,49.0,False,False,False,0,False
ridge_state_loco_lambda100,2020_retrospective_sa04,20200927_00,control,SA-04,48,target_window,40.859718,40.859718,41.427032,0.0,40.859718,1.2206946225794693,42.08041262257947,41.0,47.0,49.0,False,False,False,0,False
ridge_state_loco_lambda100,2020_retrospective_sa04,20200927_00,control,SA-04,72,target_window,40.499168,40.499168,40.668945,0.0,40.499168,1.2386092718825283,41.73777727188253,42.0,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,24,target_window,45.509152,45.509152,47.119934,0.25,45.9118475,1.0541577500000017,46.96600525,47.0,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,48,target_window,46.568024,46.568024,47.063049,0.25,46.69178025,1.0541577500000017,47.745938,48.2,47.249969,49.078418,True,True,False,1,False
blend025_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,72,target_window,46.616957,46.616957,47.945801,0.25,46.949168,1.0541577500000017,48.00332575,47.3,47.249969,49.078418,True,True,False,2,True
blend025_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,24,target_window,45.632617,45.632617,46.299377,0.25,45.799307,1.2286119999999983,47.027919,43.3,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,48,target_window,45.749274,45.749274,46.285767,0.25,45.88339725,1.2286119999999983,47.11200925,43.0,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,72,target_window,44.504704,44.504704,44.945923,0.25,44.61500875,1.2286119999999983,45.84362075,42.8,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,24,target_window,43.52858,43.52858,44.153992,0.25,43.684933,1.0430972500000024,44.72803025,45.0,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,48,target_window,44.2686,44.2686,45.414276,0.25,44.555019,1.0430972500000024,45.598116250000004,47.0,47.0,49.0,True,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,72,target_window,44.862366,44.862366,47.78302,0.25,45.5925295,1.0430972500000024,46.63562675,47.0,47.0,49.0,True,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,24,target_window,43.710217,43.710217,47.004944,0.25,44.53389875,1.2286119999999983,45.76251075,43.4,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,48,target_window,43.328873,43.328873,44.586487,0.25,43.6432765,1.2286119999999983,44.8718885,44.0,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,72,target_window,42.828177,42.828177,43.891113,0.25,43.093911,1.2286119999999983,44.322523,43.0,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,24,target_window,47.452081,47.452081,48.143402,0.25,47.62491125,1.0541577500000017,48.679069,47.0,47.249969,49.078418,False,True,False,1,False
blend025_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,48,target_window,46.501558,46.501558,47.531647,0.25,46.759080250000004,1.0541577500000017,47.813238000000005,48.0,47.249969,49.078418,True,True,False,2,True
blend025_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,72,target_window,46.41606,46.41606,47.837372,0.25,46.771388,1.0541577500000017,47.82554575,48.0,47.249969,49.078418,True,True,False,3,True
blend025_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,24,target_window,45.306812,45.306812,46.342468,0.25,45.565726,1.2286119999999983,46.794337999999996,45.0,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,48,target_window,45.943123,45.943123,46.409851,0.25,46.059805,1.2286119999999983,47.288416999999995,45.0,47.249969,49.078418,False,True,False,1,False
blend025_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,72,target_window,45.913065,45.913065,46.644348,0.25,46.09588575,1.2286119999999983,47.32449775,44.0,47.249969,49.078418,False,True,False,2,True
blend025_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,24,context_only,43.867627,43.867627,44.670044,0.25,44.06823125,1.2286119999999983,45.296843249999995,44.1,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,48,target_window,44.084943,44.084943,44.893799,0.25,44.287157,1.2286119999999983,45.515769,43.1,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,72,target_window,44.450366,44.450366,45.464539,0.25,44.70390925,1.2286119999999983,45.93252125,43.0,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,24,context_only,43.013921,43.013921,43.666168,0.25,43.17698275,1.0881524999999996,44.26513525,41.0,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,48,target_window,42.062547,42.062547,43.851593,0.25,42.509808500000005,1.0881524999999996,43.597961000000005,44.0,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,72,target_window,42.636359,42.636359,44.274292,0.25,43.04584225,1.0881524999999996,44.13399475,44.1,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,24,context_only,40.433228,40.433228,40.785156,0.25,40.521209999999996,1.0430972500000024,41.56430725,42.0,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,48,target_window,39.605121,39.605121,40.024261,0.25,39.709906,1.0430972500000024,40.75300325,42.0,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,72,target_window,39.205518,39.205518,39.506744,0.25,39.280824499999994,1.0430972500000024,40.32392175,42.0,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,24,context_only,44.956194,44.956194,45.773193,0.25,45.16044375,1.0541577500000017,46.2146015,46.0,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,48,target_window,45.007985,45.007985,46.384705,0.25,45.352165,1.0541577500000017,46.40632275,47.0,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,72,target_window,45.463254,45.463254,45.994537,0.25,45.59607475,1.0541577500000017,46.6502325,48.0,47.249969,49.078418,True,False,False,0,False
blend025_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,24,context_only,43.316388,43.316388,44.237,0.25,43.546541000000005,1.0541577500000017,44.60069875000001,44.2,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,48,target_window,44.190881,44.190881,44.5672,0.25,44.284960749999996,1.0541577500000017,45.3391185,47.0,47.0,49.0,True,False,False,0,False
blend025_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,72,target_window,45.036707,45.036707,45.202515,0.25,45.078159,1.0541577500000017,46.13231675,47.0,47.0,49.0,True,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,24,context_only,47.378952,47.378952,48.129761,0.25,47.56665425,1.0541577500000017,48.620812,49.0,47.249969,49.078418,True,True,False,1,False
blend025_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,48,target_window,47.848279,47.848279,48.488251,0.25,48.008272,1.0541577500000017,49.06242975,50.0,47.249969,49.078418,True,True,False,2,True
blend025_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,72,context_only,47.985997,47.985997,48.391327,0.25,48.087329499999996,1.0541577500000017,49.14148725,48.0,47.249969,49.078418,True,True,True,3,True
blend025_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,24,context_only,47.150662,47.150662,47.497131,0.25,47.23727925,1.0881524999999996,48.32543175,48.0,47.249969,49.078418,True,True,False,1,False
blend025_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,48,target_window,46.327307,46.327307,46.84787,0.25,46.45744775,1.0881524999999996,47.54560025,46.0,47.249969,49.078418,False,True,False,2,True
blend025_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,72,target_window,45.934428,45.934428,47.112854,0.25,46.2290345,1.0881524999999996,47.317187,48.0,47.249969,49.078418,True,True,False,3,True
blend025_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,24,context_only,45.273853,45.273853,46.228577,0.25,45.512534,1.0541577500000017,46.566691750000004,46.0,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,48,target_window,45.082336,45.082336,45.62616,0.25,45.218292,1.0541577500000017,46.27244975,47.0,47.249969,49.078418,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,72,target_window,45.384962,45.384962,46.726837,0.25,45.720430750000006,1.0541577500000017,46.77458850000001,49.0,47.249969,49.078418,True,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,24,context_only,44.458691,44.458691,46.451538,0.25,44.95690275,1.0541577500000017,46.0110605,46.0,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,48,target_window,44.70089,44.70089,45.819611,0.25,44.98057025,1.0541577500000017,46.034728,48.0,47.0,49.0,True,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,72,target_window,44.312521,44.312521,45.126556,0.25,44.51602975,1.0541577500000017,45.5701875,47.0,47.0,49.0,True,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,24,context_only,42.87088,42.87088,44.483429,0.25,43.27401725,1.0541577500000017,44.328175,45.0,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,48,target_window,40.859718,40.859718,41.427032,0.25,41.0015465,1.0541577500000017,42.055704250000005,41.0,47.0,49.0,False,False,False,0,False
blend025_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,72,target_window,40.499168,40.499168,40.668945,0.25,40.54161225,1.0541577500000017,41.59577,42.0,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,24,target_window,45.509152,45.509152,47.119934,0.5,46.314543,0.6761034999999964,46.9906465,47.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,48,target_window,46.568024,46.568024,47.063049,0.5,46.8155365,0.6761034999999964,47.49164,48.2,47.249969,49.078418,True,True,False,1,False
blend050_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,72,target_window,46.616957,46.616957,47.945801,0.5,47.281379,0.6761034999999964,47.9574825,47.3,47.249969,49.078418,True,True,False,2,True
blend050_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,24,target_window,45.632617,45.632617,46.299377,0.5,45.965997,0.6854569999999995,46.651454,43.3,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,48,target_window,45.749274,45.749274,46.285767,0.5,46.0175205,0.6854569999999995,46.7029775,43.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,72,target_window,44.504704,44.504704,44.945923,0.5,44.7253135,0.6854569999999995,45.4107705,42.8,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,24,target_window,43.52858,43.52858,44.153992,0.5,43.841286,0.6446745000000007,44.4859605,45.0,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,48,target_window,44.2686,44.2686,45.414276,0.5,44.841438,0.6446745000000007,45.4861125,47.0,47.0,49.0,True,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,72,target_window,44.862366,44.862366,47.78302,0.5,46.322693,0.6446745000000007,46.9673675,47.0,47.0,49.0,True,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,24,target_window,43.710217,43.710217,47.004944,0.5,45.3575805,0.6854569999999995,46.0430375,43.4,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,48,target_window,43.328873,43.328873,44.586487,0.5,43.957679999999996,0.6854569999999995,44.643136999999996,44.0,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,72,target_window,42.828177,42.828177,43.891113,0.5,43.359645,0.6854569999999995,44.045102,43.0,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,24,target_window,47.452081,47.452081,48.143402,0.5,47.7977415,0.6761034999999964,48.473845,47.0,47.249969,49.078418,False,True,False,1,False
blend050_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,48,target_window,46.501558,46.501558,47.531647,0.5,47.016602500000005,0.6761034999999964,47.692706,48.0,47.249969,49.078418,True,True,False,2,True
blend050_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,72,target_window,46.41606,46.41606,47.837372,0.5,47.126716,0.6761034999999964,47.8028195,48.0,47.249969,49.078418,True,True,False,3,True
blend050_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,24,target_window,45.306812,45.306812,46.342468,0.5,45.82464,0.6854569999999995,46.510097,45.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,48,target_window,45.943123,45.943123,46.409851,0.5,46.176487,0.6854569999999995,46.861944,45.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,72,target_window,45.913065,45.913065,46.644348,0.5,46.2787065,0.6854569999999995,46.9641635,44.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,24,context_only,43.867627,43.867627,44.670044,0.5,44.268835499999994,0.6854569999999995,44.954292499999994,44.1,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,48,target_window,44.084943,44.084943,44.893799,0.5,44.489371000000006,0.6854569999999995,45.174828000000005,43.1,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,72,target_window,44.450366,44.450366,45.464539,0.5,44.9574525,0.6854569999999995,45.6429095,43.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,24,context_only,43.013921,43.013921,43.666168,0.5,43.340044500000005,0.677306999999999,44.017351500000004,41.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,48,target_window,42.062547,42.062547,43.851593,0.5,42.95707,0.677306999999999,43.634377,44.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,72,target_window,42.636359,42.636359,44.274292,0.5,43.4553255,0.677306999999999,44.1326325,44.1,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,24,context_only,40.433228,40.433228,40.785156,0.5,40.609192,0.6446745000000007,41.2538665,42.0,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,48,target_window,39.605121,39.605121,40.024261,0.5,39.814690999999996,0.6446745000000007,40.4593655,42.0,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,72,target_window,39.205518,39.205518,39.506744,0.5,39.356131,0.6446745000000007,40.0008055,42.0,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,24,context_only,44.956194,44.956194,45.773193,0.5,45.3646935,0.6761034999999964,46.040797,46.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,48,target_window,45.007985,45.007985,46.384705,0.5,45.696344999999994,0.6761034999999964,46.37244849999999,47.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,72,target_window,45.463254,45.463254,45.994537,0.5,45.7288955,0.6761034999999964,46.404999,48.0,47.249969,49.078418,True,False,False,0,False
blend050_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,24,context_only,43.316388,43.316388,44.237,0.5,43.776694000000006,0.6761034999999964,44.4527975,44.2,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,48,target_window,44.190881,44.190881,44.5672,0.5,44.3790405,0.6761034999999964,45.055144,47.0,47.0,49.0,True,False,False,0,False
blend050_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,72,target_window,45.036707,45.036707,45.202515,0.5,45.119611,0.6761034999999964,45.795714499999995,47.0,47.0,49.0,True,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,24,context_only,47.378952,47.378952,48.129761,0.5,47.7543565,0.6761034999999964,48.43046,49.0,47.249969,49.078418,True,True,False,1,False
blend050_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,48,target_window,47.848279,47.848279,48.488251,0.5,48.168265,0.6761034999999964,48.844368499999995,50.0,47.249969,49.078418,True,True,False,2,True
blend050_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,72,context_only,47.985997,47.985997,48.391327,0.5,48.188661999999994,0.6761034999999964,48.86476549999999,48.0,47.249969,49.078418,True,True,False,3,True
blend050_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,24,context_only,47.150662,47.150662,47.497131,0.5,47.323896500000004,0.677306999999999,48.0012035,48.0,47.249969,49.078418,True,True,False,1,False
blend050_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,48,target_window,46.327307,46.327307,46.84787,0.5,46.587588499999995,0.677306999999999,47.264895499999994,46.0,47.249969,49.078418,False,True,False,2,True
blend050_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,72,target_window,45.934428,45.934428,47.112854,0.5,46.523641,0.677306999999999,47.200948,48.0,47.249969,49.078418,True,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,24,context_only,45.273853,45.273853,46.228577,0.5,45.751215,0.6761034999999964,46.4273185,46.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,48,target_window,45.082336,45.082336,45.62616,0.5,45.354248,0.6761034999999964,46.030351499999995,47.0,47.249969,49.078418,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,72,target_window,45.384962,45.384962,46.726837,0.5,46.0558995,0.6761034999999964,46.732003,49.0,47.249969,49.078418,True,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,24,context_only,44.458691,44.458691,46.451538,0.5,45.4551145,0.6761034999999964,46.131218,46.0,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,48,target_window,44.70089,44.70089,45.819611,0.5,45.2602505,0.6761034999999964,45.936353999999994,48.0,47.0,49.0,True,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,72,target_window,44.312521,44.312521,45.126556,0.5,44.7195385,0.6761034999999964,45.395641999999995,47.0,47.0,49.0,True,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,24,context_only,42.87088,42.87088,44.483429,0.5,43.6771545,0.6761034999999964,44.353258,45.0,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,48,target_window,40.859718,40.859718,41.427032,0.5,41.143375,0.6761034999999964,41.819478499999995,41.0,47.0,49.0,False,False,False,0,False
blend050_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,72,target_window,40.499168,40.499168,40.668945,0.5,40.5840565,0.6761034999999964,41.26016,42.0,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,24,target_window,45.509152,45.509152,47.119934,0.75,46.7172385,0.4310567499999962,47.14829525,47.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,48,target_window,46.568024,46.568024,47.063049,0.75,46.93929275,0.4310567499999962,47.370349499999996,48.2,47.249969,49.078418,True,True,False,1,False
blend075_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,72,target_window,46.616957,46.616957,47.945801,0.75,47.61359,0.4310567499999962,48.04464675,47.3,47.249969,49.078418,True,True,False,2,True
blend075_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,24,target_window,45.632617,45.632617,46.299377,0.75,46.132687000000004,0.5179559999999981,46.650643,43.3,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,48,target_window,45.749274,45.749274,46.285767,0.75,46.15164375,0.5179559999999981,46.669599749999996,43.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,72,target_window,44.504704,44.504704,44.945923,0.75,44.835618249999996,0.5179559999999981,45.353574249999994,42.8,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,24,target_window,43.52858,43.52858,44.153992,0.75,43.997639,0.28276149999999944,44.2804005,45.0,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,48,target_window,44.2686,44.2686,45.414276,0.75,45.127857,0.28276149999999944,45.4106185,47.0,47.0,49.0,True,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,72,target_window,44.862366,44.862366,47.78302,0.75,47.052856500000004,0.28276149999999944,47.335618000000004,47.0,47.0,49.0,True,True,False,1,False
blend075_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,24,target_window,43.710217,43.710217,47.004944,0.75,46.18126225,0.5179559999999981,46.69921825,43.4,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,48,target_window,43.328873,43.328873,44.586487,0.75,44.2720835,0.5179559999999981,44.7900395,44.0,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,72,target_window,42.828177,42.828177,43.891113,0.75,43.625378999999995,0.5179559999999981,44.14333499999999,43.0,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,24,target_window,47.452081,47.452081,48.143402,0.75,47.970571750000005,0.28276149999999944,48.253333250000004,47.0,47.249969,49.078418,False,True,False,1,False
blend075_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,48,target_window,46.501558,46.501558,47.531647,0.75,47.27412475,0.28276149999999944,47.55688625,48.0,47.249969,49.078418,True,True,False,2,True
blend075_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,72,target_window,46.41606,46.41606,47.837372,0.75,47.482044,0.28276149999999944,47.7648055,48.0,47.249969,49.078418,True,True,False,3,True
blend075_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,24,target_window,45.306812,45.306812,46.342468,0.75,46.083554,0.5179559999999981,46.60151,45.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,48,target_window,45.943123,45.943123,46.409851,0.75,46.293169000000006,0.5179559999999981,46.811125000000004,45.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,72,target_window,45.913065,45.913065,46.644348,0.75,46.46152725,0.5179559999999981,46.97948325,44.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,24,context_only,43.867627,43.867627,44.670044,0.75,44.46943975,0.5179559999999981,44.98739575,44.1,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,48,target_window,44.084943,44.084943,44.893799,0.75,44.691585,0.5179559999999981,45.209541,43.1,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,72,target_window,44.450366,44.450366,45.464539,0.75,45.21099575,0.5179559999999981,45.72895175,43.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,24,context_only,43.013921,43.013921,43.666168,0.75,43.50310625,0.4310567499999962,43.934163,41.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,48,target_window,42.062547,42.062547,43.851593,0.75,43.4043315,0.4310567499999962,43.835388249999994,44.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,72,target_window,42.636359,42.636359,44.274292,0.75,43.86480875,0.4310567499999962,44.2958655,44.1,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,24,context_only,40.433228,40.433228,40.785156,0.75,40.697174000000004,0.23519124999999974,40.932365250000004,42.0,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,48,target_window,39.605121,39.605121,40.024261,0.75,39.919476,0.23519124999999974,40.15466725,42.0,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,72,target_window,39.205518,39.205518,39.506744,0.75,39.4314375,0.23519124999999974,39.66662875,42.0,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,24,context_only,44.956194,44.956194,45.773193,0.75,45.568943250000004,0.23519124999999974,45.8041345,46.0,47.249969,49.078418,False,False,False,0,False
