method,base_method,knowledge_mode,near_threshold_margin_degc,temporal_minimum_near_windows,spatial_maximum_margin_degc,target_days,observed_hot_days,observed_hot_day_hits,observed_hot_day_recall,observed_nonhot_days,observed_nonhot_day_correct_negatives,observed_nonhot_day_specificity,balanced_accuracy,event_cases,event_case_detections,event_case_detection_fraction,control_cases,control_case_correct_rejections,control_case_rejection_fraction,knowledge_upgrade_count,complexity_rank,passes_all_gates,minimum_operational_skill
joint_heat_ridge_state_loco_lambda10_kg_temporal_near_threshold_margin0p5_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_near_threshold,0.5,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,1,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_near_threshold_margin0p5_windows3_maxmargin0p5,ridge_state_loco_lambda10,temporal_near_threshold,0.5,3.0,0.5,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,1,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_near_threshold_margin0p5_windows3_maxmargin1p0,ridge_state_loco_lambda10,temporal_near_threshold,0.5,3.0,1.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,1,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin0p25_windows2_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,0.25,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin0p25_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,0.25,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin0p25_windows3_maxmargin0p5,ridge_state_loco_lambda10,temporal_and_spatial,0.25,3.0,0.5,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin0p25_windows3_maxmargin1p0,ridge_state_loco_lambda10,temporal_and_spatial,0.25,3.0,1.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin0p5_windows2_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,0.5,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin0p5_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,0.5,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin0p5_windows3_maxmargin0p5,ridge_state_loco_lambda10,temporal_and_spatial,0.5,3.0,0.5,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin0p5_windows3_maxmargin1p0,ridge_state_loco_lambda10,temporal_and_spatial,0.5,3.0,1.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin0p75_windows2_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,0.75,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin0p75_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,0.75,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin1p0_windows2_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,1.0,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin1p0_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,1.0,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin1p25_windows2_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,1.25,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin1p25_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,1.25,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin1p5_windows2_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,1.5,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin1p5_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,1.5,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin2p0_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,2.0,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_and_spatial_margin2p5_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_and_spatial,2.5,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,2,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_or_spatial_margin0p25_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_or_spatial,0.25,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,3,False,0.2222222222222222
joint_heat_ridge_state_loco_lambda10_kg_temporal_or_spatial_margin0p5_windows3_maxmargin0p0,ridge_state_loco_lambda10,temporal_or_spatial,0.5,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,2,3,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_spatial_hotspot_margin1p0_windows2_maxmargin0p0,raw_spatial_p95,spatial_hotspot,1.0,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,1,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_spatial_hotspot_margin1p0_windows3_maxmargin0p0,raw_spatial_p95,spatial_hotspot,1.0,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,1,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_spatial_hotspot_margin1p25_windows2_maxmargin0p0,raw_spatial_p95,spatial_hotspot,1.25,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,1,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_spatial_hotspot_margin1p25_windows3_maxmargin0p0,raw_spatial_p95,spatial_hotspot,1.25,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,1,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_spatial_hotspot_margin1p5_windows2_maxmargin0p0,raw_spatial_p95,spatial_hotspot,1.5,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,1,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_spatial_hotspot_margin1p5_windows3_maxmargin0p0,raw_spatial_p95,spatial_hotspot,1.5,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,1,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_spatial_hotspot_margin2p0_windows2_maxmargin0p0,raw_spatial_p95,spatial_hotspot,2.0,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,1,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_spatial_hotspot_margin2p0_windows3_maxmargin0p0,raw_spatial_p95,spatial_hotspot,2.0,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,1,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_temporal_and_spatial_margin1p0_windows2_maxmargin0p0,raw_spatial_p95,temporal_and_spatial,1.0,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,2,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_temporal_and_spatial_margin1p25_windows2_maxmargin0p0,raw_spatial_p95,temporal_and_spatial,1.25,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,2,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_temporal_and_spatial_margin1p5_windows2_maxmargin0p0,raw_spatial_p95,temporal_and_spatial,1.5,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,2,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_temporal_and_spatial_margin2p0_windows2_maxmargin0p0,raw_spatial_p95,temporal_and_spatial,2.0,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,2,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_temporal_and_spatial_margin2p0_windows3_maxmargin0p0,raw_spatial_p95,temporal_and_spatial,2.0,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,2,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_temporal_and_spatial_margin2p5_windows2_maxmargin0p0,raw_spatial_p95,temporal_and_spatial,2.5,2.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,2,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_temporal_and_spatial_margin2p5_windows3_maxmargin0p0,raw_spatial_p95,temporal_and_spatial,2.5,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,2,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_temporal_or_spatial_margin1p0_windows3_maxmargin0p0,raw_spatial_p95,temporal_or_spatial,1.0,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,3,False,0.2222222222222222
joint_heat_raw_spatial_p95_kg_temporal_or_spatial_margin1p25_windows3_maxmargin0p0,raw_spatial_p95,temporal_or_spatial,1.25,3.0,0.0,37,14,4,0.2857142857142857,23,22,0.9565217391304348,0.6211180124223603,9,2,0.2222222222222222,7,7,1.0,4,3,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_none,maximum_pooled_loco,none,,,,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,0,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin0p25_windows2_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,0.25,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin0p25_windows3_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,0.25,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin0p5_windows2_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,0.5,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin0p5_windows3_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,0.5,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin0p75_windows2_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,0.75,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin0p75_windows3_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,0.75,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin1p0_windows2_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,1.0,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin1p0_windows3_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,1.0,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin1p25_windows2_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,1.25,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin1p25_windows3_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,1.25,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin1p5_windows2_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,1.5,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin1p5_windows3_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,1.5,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin2p0_windows2_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,2.0,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin2p0_windows3_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,2.0,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin2p5_windows2_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,2.5,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_spatial_hotspot_margin2p5_windows3_maxmargin0p0,maximum_pooled_loco,spatial_hotspot,2.5,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,1,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_temporal_and_spatial_margin0p25_windows2_maxmargin0p0,maximum_pooled_loco,temporal_and_spatial,0.25,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,2,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_temporal_and_spatial_margin0p25_windows3_maxmargin0p0,maximum_pooled_loco,temporal_and_spatial,0.25,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,2,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_temporal_and_spatial_margin0p5_windows2_maxmargin0p0,maximum_pooled_loco,temporal_and_spatial,0.5,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,2,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_temporal_and_spatial_margin0p5_windows3_maxmargin0p0,maximum_pooled_loco,temporal_and_spatial,0.5,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,2,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_temporal_and_spatial_margin0p75_windows2_maxmargin0p0,maximum_pooled_loco,temporal_and_spatial,0.75,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,2,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_temporal_and_spatial_margin0p75_windows3_maxmargin0p0,maximum_pooled_loco,temporal_and_spatial,0.75,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,2,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_temporal_and_spatial_margin1p0_windows2_maxmargin0p0,maximum_pooled_loco,temporal_and_spatial,1.0,2.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,2,False,0.2222222222222222
joint_heat_maximum_pooled_loco_kg_temporal_and_spatial_margin1p0_windows3_maxmargin0p0,maximum_pooled_loco,temporal_and_spatial,1.0,3.0,0.0,37,14,5,0.35714285714285715,23,20,0.8695652173913043,0.6133540372670807,9,2,0.2222222222222222,7,7,1.0,0,2,False,0.2222222222222222
